id_entrega,distancia_km,tipo_veiculo,capacidade_veiculo_t,carga_t,tempo_estimado_min,tempo_real_min,valor_frete,custo_combustivel
18722,53.62,VUC,3.0,1.27,134.28,117.44,175.63,39.06
18723,95.27,Toco,6.0,3.83,219.05,257.42,443.62,110.68
18724,97.89,Truck,14.0,6.01,248.84,294.55,609.32,156.45
18725,17.02,Toco,6.0,1.04,69.94,73.68,77.04,13.37
18726,211.7,VUC,3.0,1.95,530.29,466.57,617.24,135.65
18727,318.91,Carreta_Bau,28.0,21.37,365.03,501.6,2497.87,1018.62
18728,37.03,3/4,4.0,1.74,84.62,119.84,140.95,28.91
18729,75.1,Truck,14.0,4.97,212.15,218.47,473.26,113.34
18730,23.35,VUC,3.0,1.12,66.81,77.29,81.37,19.6
18731,91.62,Truck,14.0,6.25,268.99,282.88,584.92,149.85
18732,30.89,VUC,3.0,1.64,84.21,77.73,93.32,27.52
18733,61.03,Truck,14.0,11.08,222.92,191.44,479.04,101.22
18734,60.32,3/4,4.0,1.28,181.3,144.37,221.36,57.77
18735,301.08,Carreta_Sider,28.0,21.01,487.15,443.64,2421.34,989.97
18736,46.84,VUC,3.0,2.91,99.03,117.79,169.23,27.71
18737,63.64,3/4,4.0,1.21,161.9,154.11,246.52,50.63
18738,71.67,3/4,4.0,2.33,166.03,168.36,272.61,69.94
18739,486.8,Carreta_Sider,28.0,12.8,650.81,702.84,3628.42,1574.54
18740,419.74,Carreta_Sider,28.0,18.49,642.43,611.66,3235.83,1382.48
18741,60.33,VUC,3.0,2.7,130.97,124.55,203.84,37.12
18742,488.01,Carreta_Sider,28.0,25.29,688.15,700.14,3834.45,1613.62
18743,54.96,VUC,3.0,1.58,138.08,149.6,172.52,38.65
18744,312.51,Carreta_Sider,28.0,22.22,389.09,487.65,2546.68,1028.07
18745,59.2,VUC,3.0,1.75,162.44,145.74,191.66,39.51
18746,40.58,VUC,3.0,2.42,104.96,86.68,153.46,27.38
18747,284.83,Carreta_Sider,28.0,25.25,445.37,467.51,2398.48,946.69
18748,335.59,Carreta_Bau,28.0,21.14,399.51,505.22,2619.0,1078.16
18749,253.16,Carreta_Sider,28.0,5.65,354.01,401.14,1882.86,808.37
18750,10.45,VUC,3.0,1.08,36.27,27.19,40.78,7.22
18751,184.59,3/4,4.0,3.27,471.14,423.11,662.93,157.01
18752,18.53,VUC,3.0,0.5,45.85,23.82,56.55,14.29
18753,450.58,Carreta_Sider,28.0,16.53,557.73,623.02,3426.34,1471.83
18754,384.23,Carreta_Bau,28.0,18.73,527.41,533.57,2912.8,1216.93
18755,59.21,Toco,6.0,5.08,145.79,145.57,293.68,70.04
18756,88.37,VUC,3.0,2.51,179.49,190.83,281.53,56.52
18757,6.34,3/4,4.0,0.85,32.71,22.46,25.0,8.17
18758,53.51,3/4,4.0,2.91,132.12,120.98,210.38,39.16
18759,26.94,VUC,3.0,2.47,74.23,85.64,108.91,22.1
18760,55.12,3/4,4.0,0.96,137.08,134.05,198.86,42.26
18761,72.22,VUC,3.0,1.69,182.95,173.49,226.11,49.67
18762,70.93,Truck,14.0,9.83,209.09,207.01,509.08,123.2
18763,69.96,VUC,3.0,1.32,165.48,162.0,221.65,46.57
18764,233.4,Carreta_Bau,28.0,13.02,389.25,389.09,1790.67,737.49
18765,74.88,Toco,6.0,1.42,167.03,207.8,328.08,74.35
18766,10.61,3/4,4.0,3.23,56.35,34.49,81.72,8.71
18767,284.67,Carreta_Sider,28.0,9.84,356.65,438.4,2149.83,912.38
18768,190.82,Toco,6.0,3.12,537.46,492.34,809.13,203.31
18769,50.37,Toco,6.0,3.53,170.22,144.63,244.51,46.87
18770,27.82,Truck,14.0,3.14,122.07,116.73,199.8,44.95
18771,87.84,VUC,3.0,1.55,207.86,179.75,262.03,60.85
18772,334.21,Carreta_Bau,28.0,7.83,453.32,499.24,2407.39,1042.77
18773,247.3,Carreta_Bau,28.0,9.73,368.47,391.89,1845.0,764.71
18774,467.12,Carreta_Sider,28.0,12.68,613.19,663.5,3482.31,1509.01
18775,319.55,Carreta_Sider,28.0,15.86,439.14,487.62,2490.94,1037.09
18776,75.24,Toco,6.0,3.11,161.09,219.28,349.36,77.41
18777,13.79,3/4,4.0,0.84,61.67,33.58,47.64,9.97
18778,269.99,Carreta_Bau,28.0,12.54,450.2,400.76,2039.45,845.7
18779,413.59,Carreta_Sider,28.0,5.13,541.12,590.23,3002.69,1315.68
18780,26.14,VUC,3.0,1.09,69.96,56.48,87.79,9.6
18781,45.43,3/4,4.0,0.89,111.12,120.37,160.81,42.6
18782,91.62,3/4,4.0,1.17,240.77,245.56,314.44,77.34
18783,479.67,Carreta_Sider,28.0,16.16,529.63,680.53,3627.74,1565.25
18784,13.98,VUC,3.0,2.81,34.66,45.27,89.5,11.41
18785,442.4,Carreta_Bau,28.0,8.84,543.1,633.35,3168.98,1377.96
18786,55.69,VUC,3.0,2.31,118.46,132.97,180.01,36.89
18787,35.06,Toco,6.0,1.12,64.84,119.28,154.44,33.06
18788,305.34,Carreta_Sider,28.0,12.19,389.39,465.48,2344.5,994.52
18789,62.82,3/4,4.0,1.96,162.21,154.82,228.18,56.22
18790,246.49,Carreta_Bau,28.0,6.78,364.43,374.47,1808.7,758.23
18791,376.4,Carreta_Sider,28.0,19.36,472.29,567.69,2934.64,1230.43
18792,442.17,Carreta_Bau,28.0,7.67,481.27,616.47,3153.61,1380.73
18793,63.03,VUC,3.0,2.49,128.4,152.75,211.97,40.21
18794,510.92,Carreta_Sider,28.0,18.28,746.11,724.78,3882.21,1669.05
18795,25.89,Truck,14.0,10.92,89.71,101.61,293.37,40.17
18796,75.51,VUC,3.0,0.87,139.66,174.87,227.92,49.89
18797,12.3,Truck,14.0,5.87,47.71,81.35,155.87,17.55
18798,78.45,Toco,6.0,4.5,182.66,215.28,366.71,86.75
18799,23.29,VUC,3.0,1.61,62.1,42.04,80.64,26.45
18800,57.65,VUC,3.0,2.06,110.51,117.62,184.95,29.36
18801,35.61,Truck,14.0,7.02,101.74,130.03,297.59,55.93
18802,59.49,VUC,3.0,2.16,140.44,123.23,196.94,38.78
18803,28.34,Truck,14.0,9.73,89.32,102.17,289.9,37.82
18804,55.78,3/4,4.0,1.62,112.85,132.37,205.5,49.44
18805,289.33,Carreta_Bau,28.0,25.18,369.45,459.66,2369.46,934.55
18806,4.75,VUC,3.0,2.32,15.76,45.44,29.57,-3.86
18807,38.08,3/4,4.0,0.83,117.88,79.11,136.77,31.21
18808,379.0,Carreta_Sider,28.0,5.1,485.94,563.43,2760.89,1207.81
18809,219.57,Truck,14.0,10.62,633.95,655.49,1317.78,365.58
18810,132.17,Toco,6.0,4.12,381.75,348.55,584.01,157.84
18811,202.55,VUC,3.0,2.81,506.24,426.21,612.46,128.93
18812,101.16,Toco,6.0,4.34,233.7,279.7,464.72,113.51
18813,79.2,3/4,4.0,1.31,187.4,192.38,289.67,65.58
18814,311.51,Carreta_Bau,28.0,5.2,432.72,454.95,2211.88,959.2
18815,253.59,Carreta_Sider,28.0,16.87,378.78,388.23,2051.56,827.77
18816,46.13,VUC,3.0,1.72,113.33,114.05,146.86,31.64
18817,383.27,Carreta_Sider,28.0,26.51,438.6,597.87,3114.02,1275.93
18818,356.51,Carreta_Bau,28.0,21.06,555.18,506.74,2757.13,1137.8
18819,166.34,Truck,14.0,12.81,422.87,483.76,1069.45,276.84
18820,381.37,Carreta_Bau,28.0,22.21,458.58,549.7,2940.96,1213.85
18821,49.43,3/4,4.0,2.85,131.19,122.74,191.03,46.39
18822,60.56,VUC,3.0,1.89,146.84,127.27,197.8,44.1
18823,174.65,Truck,14.0,9.0,509.83,532.94,1040.93,291.5
18824,97.53,3/4,4.0,2.33,258.86,260.94,346.31,86.14
18825,507.33,Carreta_Bau,28.0,24.17,693.8,706.63,3846.47,1623.62
18826,106.47,Truck,14.0,4.89,309.59,312.36,637.16,166.98
18827,240.24,Carreta_Sider,28.0,25.98,331.44,411.11,2082.92,803.47
18828,365.94,Carreta_Sider,28.0,17.52,465.62,531.16,2853.59,1189.97
18829,43.51,VUC,3.0,1.57,89.15,99.14,154.22,24.4
18830,252.41,Carreta_Sider,28.0,9.22,333.8,411.36,1923.85,821.53
18831,82.9,Toco,6.0,2.31,249.17,231.72,373.79,91.6
18832,40.7,3/4,4.0,2.59,104.35,114.83,176.6,35.47
18833,89.77,Truck,14.0,3.91,282.21,267.76,538.44,134.95
18834,83.8,3/4,4.0,0.61,177.39,203.13,287.22,65.99
18835,42.32,3/4,4.0,1.48,110.67,104.86,160.69,39.65
18836,37.29,3/4,4.0,1.63,90.61,111.02,135.38,23.91
18837,257.01,Carreta_Sider,28.0,26.6,447.6,435.25,2220.47,857.74
18838,402.16,Carreta_Bau,28.0,18.05,460.77,598.35,3024.45,1267.12
18839,65.57,VUC,3.0,1.48,147.06,151.85,204.33,38.74
18840,350.92,Carreta_Sider,28.0,27.6,541.83,529.55,2895.15,1162.91
18841,72.73,Truck,14.0,6.47,262.39,212.37,473.87,118.58
18842,20.91,3/4,4.0,3.86,59.1,66.39,114.99,9.64
18843,25.94,Truck,14.0,13.3,72.86,73.72,314.11,42.9
18844,17.31,Toco,6.0,4.42,44.63,57.96,121.42,22.17
18845,315.31,Carreta_Bau,28.0,16.7,411.81,465.51,2404.18,997.11
18846,73.22,Toco,6.0,5.09,233.8,189.98,353.57,83.12
18847,471.68,Carreta_Bau,28.0,11.91,735.29,650.09,3398.13,1476.47
18848,69.01,3/4,4.0,1.85,165.23,154.79,250.64,57.7
18849,140.95,Toco,6.0,1.96,404.25,342.37,599.93,150.56
18850,294.65,Carreta_Bau,28.0,10.28,431.14,449.64,2178.45,919.94
18851,21.2,VUC,3.0,0.8,64.58,50.67,77.79,7.9
18852,52.86,VUC,3.0,2.62,96.34,126.71,173.94,32.51
18853,73.55,3/4,4.0,0.6,181.39,180.93,253.0,71.02
18854,90.18,3/4,4.0,2.04,218.23,223.83,332.36,78.63
18855,20.25,VUC,3.0,1.38,48.32,57.22,73.21,19.15
18856,31.69,VUC,3.0,1.44,86.98,85.88,108.2,21.92
18857,196.6,Toco,6.0,5.2,501.61,527.28,874.07,213.5
18858,110.64,3/4,4.0,3.39,285.79,267.56,408.6,93.82
18859,35.7,3/4,4.0,2.86,84.24,103.94,149.91,21.82
18860,60.87,VUC,3.0,2.21,117.09,139.69,191.93,46.28
18861,16.41,VUC,3.0,2.5,61.1,20.72,73.02,15.16
18862,21.6,3/4,4.0,1.91,63.18,62.18,101.89,14.04
18863,511.09,Carreta_Bau,28.0,14.92,677.15,715.59,3729.91,1612.48
18864,75.02,VUC,3.0,1.07,173.42,173.13,236.06,50.88
18865,53.33,VUC,3.0,1.06,134.42,115.1,167.18,34.15
18866,18.6,VUC,3.0,2.83,48.0,57.2,70.31,14.57
18867,39.35,3/4,4.0,3.19,97.69,88.96,173.18,36.66
18868,16.24,Truck,14.0,7.49,56.76,82.94,191.18,28.41
18869,37.0,VUC,3.0,0.55,91.3,81.28,113.49,23.95
18870,406.96,Carreta_Bau,28.0,21.88,588.98,587.67,3126.04,1299.85
18871,40.42,Toco,6.0,5.74,114.11,107.22,232.83,42.04
18872,186.88,Truck,14.0,13.13,554.46,556.61,1185.29,316.43
18873,14.2,VUC,3.0,2.27,49.21,8.93,59.04,19.11
18874,266.03,Carreta_Bau,28.0,19.62,376.16,414.43,2108.07,839.9
18875,9.44,3/4,4.0,1.01,29.09,25.77,41.33,8.03
18876,84.23,VUC,3.0,0.67,195.94,174.77,247.13,49.65
18877,191.06,Truck,14.0,5.26,625.88,508.98,1100.59,311.43
18878,386.06,Carreta_Bau,28.0,17.62,505.51,546.47,2902.69,1224.07
18879,84.78,Toco,6.0,5.56,188.09,233.63,421.78,94.64
18880,4.23,Toco,6.0,5.34,24.15,19.9,76.71,1.72
18881,243.94,Carreta_Bau,28.0,11.48,434.48,392.23,1846.13,759.95
18882,485.94,Carreta_Bau,28.0,12.92,542.58,678.2,3524.97,1519.35
18883,183.21,3/4,4.0,1.66,497.09,426.77,635.92,145.37
18884,62.35,3/4,4.0,2.4,129.29,160.29,240.07,59.11
18885,12.52,VUC,3.0,2.51,22.84,42.97,78.63,11.5
18886,77.72,Toco,6.0,4.89,224.89,219.65,371.09,92.05
18887,84.04,VUC,3.0,2.71,195.79,176.57,272.05,53.18
18888,60.11,3/4,4.0,2.37,135.95,137.86,228.75,53.49
18889,243.68,Carreta_Sider,28.0,19.86,440.79,393.63,2023.63,796.02
18890,59.8,Toco,6.0,5.76,182.35,178.29,316.27,63.56
18891,491.02,Carreta_Bau,28.0,20.28,570.59,668.07,3670.65,1572.94
18892,470.99,Carreta_Sider,28.0,8.18,652.8,656.33,3441.07,1507.76
18893,219.6,3/4,4.0,1.71,524.12,497.4,753.47,189.43
18894,37.8,3/4,4.0,0.86,87.25,101.67,132.43,32.65
18895,26.7,Toco,6.0,1.46,69.74,92.84,125.86,21.47
18896,49.43,Toco,6.0,3.41,145.84,150.06,237.16,53.0
18897,16.17,Toco,6.0,4.67,39.22,35.9,119.64,19.66
18898,65.17,VUC,3.0,0.93,121.17,150.76,194.63,44.71
18899,46.78,VUC,3.0,1.27,110.82,107.8,145.7,20.81
18900,20.16,3/4,4.0,1.74,48.15,63.07,86.69,12.14
18901,57.54,3/4,4.0,3.46,126.07,140.27,227.16,51.18
18902,300.3,Carreta_Sider,28.0,8.58,531.58,448.22,2253.03,958.63
18903,470.57,Carreta_Bau,28.0,5.01,617.76,653.31,3306.77,1456.74
18904,76.37,3/4,4.0,2.72,192.52,183.33,283.81,64.87
18905,380.02,Carreta_Sider,28.0,16.74,612.83,579.49,2930.95,1242.44
18906,57.58,3/4,4.0,0.61,169.52,142.49,185.93,54.13
18907,52.2,Toco,6.0,4.8,156.34,149.22,286.73,51.37
18908,365.84,Carreta_Bau,28.0,14.29,531.83,519.2,2725.43,1152.29
18909,81.14,VUC,3.0,1.85,147.66,179.08,254.32,52.84
18910,4.98,VUC,3.0,2.16,26.8,36.36,35.16,4.05
18911,60.12,Truck,14.0,2.71,154.94,189.0,366.5,94.97
18912,41.28,VUC,3.0,0.89,80.24,99.88,120.97,26.85
18913,375.74,Carreta_Bau,28.0,15.22,493.63,564.18,2806.63,1168.75
18914,21.61,VUC,3.0,0.89,61.81,39.89,61.83,19.86
18915,93.14,Truck,14.0,3.49,317.01,270.24,543.33,142.68
18916,40.75,Toco,6.0,2.56,114.08,123.72,192.98,52.76
18917,34.51,VUC,3.0,1.54,81.93,59.65,125.88,17.31
18918,19.38,3/4,4.0,3.49,52.57,67.63,98.54,11.76
18919,486.42,Carreta_Sider,28.0,18.36,567.23,678.82,3707.91,1594.53
18920,314.8,Carreta_Sider,28.0,26.32,514.92,490.96,2606.31,1048.9
18921,94.8,Toco,6.0,3.23,204.2,264.34,424.34,105.01
18922,172.26,Toco,6.0,3.31,451.87,424.74,750.1,188.67
18923,81.9,Toco,6.0,2.49,190.25,192.37,366.72,87.43
18924,10.37,3/4,4.0,0.88,42.24,8.81,33.6,6.78
18925,55.48,Truck,14.0,4.15,189.89,183.21,358.27,92.13
18926,17.41,Toco,6.0,1.25,63.83,73.11,85.98,15.05
18927,295.91,Carreta_Sider,28.0,20.94,475.87,453.27,2410.03,974.54
18928,404.78,Carreta_Sider,28.0,12.51,624.15,601.89,3043.38,1300.76
18929,69.14,3/4,4.0,0.71,173.16,167.87,232.99,58.57
18930,48.05,Truck,14.0,11.05,149.45,165.86,408.36,80.01
18931,14.05,VUC,3.0,1.1,35.61,54.25,48.75,8.7
18932,54.69,VUC,3.0,2.73,122.02,100.87,172.55,44.29
18933,86.87,Truck,14.0,11.89,256.43,283.13,627.64,151.72
18934,304.16,Carreta_Bau,28.0,11.43,368.29,429.03,2258.54,954.98
18935,228.14,Carreta_Bau,28.0,9.81,331.48,342.89,1717.68,714.92
18936,378.19,Carreta_Sider,28.0,27.84,516.92,553.27,3097.61,1262.9
18937,35.05,3/4,4.0,3.39,106.59,103.05,155.2,31.74
18938,8.62,3/4,4.0,3.75,48.01,45.49,62.98,9.63
18939,90.01,3/4,4.0,0.66,247.33,226.81,306.37,77.55
18940,286.35,Carreta_Bau,28.0,18.44,446.64,441.16,2239.06,908.23
18941,16.9,VUC,3.0,1.13,42.85,41.21,69.6,13.43
18942,47.23,VUC,3.0,1.41,105.8,115.82,151.0,30.43
18943,53.57,VUC,3.0,0.68,131.99,119.22,161.02,35.77
18944,504.2,Carreta_Bau,28.0,22.01,656.4,699.28,3784.7,1614.93
18945,244.66,Carreta_Bau,28.0,16.71,377.44,390.53,1927.56,769.65
18946,399.93,Carreta_Bau,28.0,23.05,513.57,576.92,3100.62,1280.7
18947,25.57,VUC,3.0,0.75,62.0,92.31,82.18,16.47
18948,330.91,Carreta_Bau,28.0,27.94,466.54,517.16,2691.38,1064.61
18949,20.15,VUC,3.0,1.34,63.2,59.84,73.33,19.78
18950,14.3,Truck,14.0,13.42,67.32,67.84,258.01,19.77
18951,10.37,Toco,6.0,4.35,37.44,46.52,85.45,18.53
18952,50.24,3/4,4.0,0.97,105.84,139.85,170.2,35.08
18953,80.62,3/4,4.0,3.26,171.8,197.85,303.44,61.86
18954,127.97,Toco,6.0,3.76,285.95,327.66,572.44,137.74
18955,15.54,VUC,3.0,0.93,42.07,20.08,63.44,11.8
18956,67.76,3/4,4.0,1.24,155.45,160.04,235.63,58.56
18957,294.65,Carreta_Bau,28.0,26.89,434.68,471.05,2426.82,956.93
18958,107.39,Truck,14.0,13.98,377.07,314.99,769.39,175.99
18959,41.55,3/4,4.0,2.56,98.84,128.5,164.54,40.01
18960,7.21,Toco,6.0,1.85,18.81,39.32,62.45,-0.58
18961,52.77,VUC,3.0,1.32,116.56,139.63,170.79,28.75
18962,26.93,Truck,14.0,4.62,76.72,98.25,213.32,42.08
18963,430.68,Carreta_Sider,28.0,18.66,569.0,592.86,3317.76,1405.39
18964,59.08,Toco,6.0,2.94,128.84,158.21,265.99,66.59
18965,35.79,VUC,3.0,1.41,87.12,75.86,127.19,19.56
18966,64.65,Truck,14.0,11.64,224.31,199.11,510.13,112.26
18967,87.58,Toco,6.0,5.81,226.45,242.72,429.16,101.64
18968,26.25,VUC,3.0,0.95,39.79,52.49,81.78,13.21
18969,407.18,Carreta_Bau,28.0,14.06,630.53,555.05,2997.62,1277.55
18970,89.53,Toco,6.0,3.64,271.03,229.89,410.87,96.98
18971,116.47,Truck,14.0,5.03,349.24,360.03,702.26,194.76
18972,22.59,Truck,14.0,6.88,81.54,85.39,227.67,32.03
18973,307.37,Carreta_Sider,28.0,5.53,502.68,451.01,2257.93,967.82
18974,10.43,3/4,4.0,0.74,9.13,31.51,44.92,6.53
18975,21.54,VUC,3.0,2.46,73.46,71.69,75.46,9.41
18976,78.16,3/4,4.0,1.75,156.69,194.99,267.02,58.12
18977,65.66,3/4,4.0,3.01,172.9,168.88,258.55,56.09
18978,503.65,Carreta_Sider,28.0,6.17,745.64,702.38,3649.09,1601.61
18979,215.97,VUC,3.0,2.16,519.74,431.56,627.05,141.38
18980,479.33,Carreta_Sider,28.0,19.75,746.44,680.17,3669.33,1567.78
18981,92.35,3/4,4.0,3.39,225.49,235.03,351.21,94.34
18982,68.59,Toco,6.0,1.94,183.38,155.15,306.0,78.71
18983,159.21,Toco,6.0,3.71,417.94,382.0,680.05,169.71
18984,97.81,Truck,14.0,12.82,338.3,289.05,708.59,159.17
18985,41.55,Toco,6.0,2.02,94.75,109.08,190.34,43.56
18986,320.47,Carreta_Sider,28.0,7.17,431.48,481.02,2378.0,1028.67
18987,85.21,Toco,6.0,2.66,252.02,208.84,379.03,89.61
18988,196.68,3/4,4.0,3.88,462.82,459.91,704.22,164.86
18989,91.19,Toco,6.0,1.7,250.05,272.15,386.38,90.12
18990,76.04,VUC,3.0,0.75,148.82,158.73,226.41,47.76
18991,468.67,Carreta_Bau,28.0,27.95,688.72,642.61,3638.66,1511.43
18992,54.65,Toco,6.0,2.91,150.04,146.32,256.57,60.47
18993,79.14,3/4,4.0,1.11,211.99,197.37,280.36,55.34
18994,20.29,VUC,3.0,1.87,72.16,55.34,86.2,15.41
18995,85.93,Toco,6.0,0.97,263.72,237.84,360.66,89.5
18996,381.42,Carreta_Sider,28.0,14.33,495.16,556.06,2909.85,1229.6
18997,386.93,Carreta_Sider,28.0,5.06,554.57,561.48,2816.34,1233.86
18998,94.96,Truck,14.0,8.83,329.76,327.89,638.85,158.21
18999,381.14,Carreta_Sider,28.0,19.07,488.65,559.53,2965.14,1245.62
19000,383.56,Carreta_Bau,28.0,4.28,567.26,537.57,2716.11,1183.82
19001,412.52,Carreta_Sider,28.0,16.4,555.46,605.34,3151.89,1338.27
19002,64.53,VUC,3.0,2.86,122.28,179.68,229.85,30.82
19003,21.83,Toco,6.0,2.93,92.85,83.95,128.0,22.74
19004,17.14,3/4,4.0,3.85,62.51,55.78,108.0,10.43
19005,91.31,Truck,14.0,13.57,261.52,280.45,675.53,146.43
19006,379.7,Carreta_Bau,28.0,9.92,579.41,557.63,2759.33,1185.56
19007,83.29,3/4,4.0,2.56,164.16,198.88,313.5,71.99
19008,72.13,3/4,4.0,3.42,198.67,197.37,280.67,70.38
19009,449.57,Carreta_Bau,28.0,21.08,510.63,628.15,3402.58,1435.21
19010,90.37,Toco,6.0,4.78,291.09,233.13,403.03,102.19
19011,49.81,Toco,6.0,2.23,167.06,119.56,226.42,49.1
19012,332.2,Carreta_Bau,28.0,26.05,497.37,510.2,2671.78,1059.07
19013,244.04,Carreta_Sider,28.0,9.81,364.71,367.6,1876.19,794.78
19014,84.78,VUC,3.0,2.09,214.38,203.15,271.53,57.22
19015,293.41,Carreta_Sider,28.0,25.26,448.33,449.08,2450.41,982.29
19016,282.1,Carreta_Sider,28.0,12.76,408.45,415.53,2180.18,907.0
19017,236.32,Carreta_Sider,28.0,17.34,309.86,391.57,1932.83,777.1
19018,18.82,VUC,3.0,2.21,65.17,63.85,86.03,13.63
19019,271.57,Carreta_Sider,28.0,26.3,431.99,443.09,2319.44,908.97
19020,258.62,Carreta_Sider,28.0,14.86,374.25,426.37,2046.62,843.5
19021,20.64,VUC,3.0,1.99,30.94,58.52,97.89,12.16
19022,142.23,Truck,14.0,3.79,455.96,428.17,818.29,229.78
19023,447.98,Carreta_Bau,28.0,5.75,636.41,635.21,3168.61,1381.41
19024,50.62,VUC,3.0,0.5,120.9,104.62,162.46,35.88
19025,416.5,Carreta_Sider,28.0,15.54,477.57,604.92,3180.59,1351.68
19026,34.26,VUC,3.0,1.84,97.99,54.54,123.13,18.51
19027,238.45,Carreta_Sider,28.0,6.26,357.5,401.99,1780.27,760.39
19028,496.68,Carreta_Bau,28.0,8.51,615.25,667.09,3537.72,1545.57
19029,43.36,Toco,6.0,2.26,121.77,124.97,208.18,46.82
19030,76.64,VUC,3.0,2.72,161.58,164.9,261.73,48.47
19031,8.86,Toco,6.0,1.41,47.43,29.53,75.18,14.72
19032,498.48,Carreta_Sider,28.0,15.85,615.03,710.42,3749.31,1626.49
19033,69.6,Truck,14.0,11.49,224.56,232.23,536.26,113.09
19034,459.11,Carreta_Bau,28.0,24.91,599.68,639.79,3517.57,1469.82
19035,12.03,VUC,3.0,2.22,26.62,60.87,58.49,6.91
19036,81.12,VUC,3.0,1.13,202.73,189.4,239.09,48.31
19037,107.48,Truck,14.0,3.54,338.04,344.37,639.74,168.53
19038,22.37,VUC,3.0,0.85,66.53,30.68,76.1,17.85
19039,70.88,3/4,4.0,3.22,180.14,164.3,276.97,66.57
19040,57.86,3/4,4.0,1.61,162.11,156.55,213.85,48.29
19041,39.09,3/4,4.0,1.75,105.39,84.25,154.57,32.87
19042,28.35,Toco,6.0,1.8,62.38,81.32,141.7,26.6
19043,9.23,Toco,6.0,3.12,41.75,26.92,71.88,4.68
19044,36.16,3/4,4.0,1.74,96.97,100.5,131.24,34.4
19045,22.25,Truck,14.0,6.35,99.36,82.72,199.13,29.76
19046,16.37,Truck,14.0,2.5,54.53,53.61,118.99,23.04
19047,71.2,3/4,4.0,2.17,135.24,197.36,265.5,57.03
19048,23.34,VUC,3.0,0.74,63.19,67.99,70.97,16.81
19049,252.77,Carreta_Sider,28.0,16.95,369.26,420.16,2043.67,824.16
19050,24.31,Toco,6.0,4.31,59.4,82.18,153.13,23.78
19051,34.98,Truck,14.0,8.6,130.09,137.18,293.66,64.1
19052,46.1,3/4,4.0,1.1,112.22,124.43,166.25,46.58
19053,289.37,Carreta_Sider,28.0,18.87,412.8,431.39,2310.46,950.32
19054,400.45,Carreta_Bau,28.0,14.02,552.16,594.71,2947.73,1258.78
19055,364.8,Carreta_Sider,28.0,12.75,592.21,563.94,2762.42,1178.0
19056,383.31,Carreta_Bau,28.0,7.74,522.74,535.14,2743.96,1188.39
19057,421.07,Carreta_Sider,28.0,27.87,610.25,600.72,3406.03,1399.56
19058,498.09,Carreta_Bau,28.0,13.55,726.69,664.48,3622.06,1568.23
19059,50.75,Toco,6.0,3.23,106.55,129.17,243.64,54.35
19060,329.39,Carreta_Bau,28.0,6.45,544.59,482.52,2373.11,1015.09
19061,479.22,Carreta_Bau,28.0,20.28,597.54,660.16,3582.06,1523.48
19062,441.3,Carreta_Sider,28.0,10.93,673.07,619.34,3277.0,1426.18
19063,64.47,VUC,3.0,2.34,145.55,153.92,215.64,40.56
19064,238.62,Carreta_Bau,28.0,5.8,421.88,371.89,1726.47,732.9
19065,57.56,3/4,4.0,1.61,143.64,156.69,216.98,37.89
19066,47.83,Toco,6.0,4.7,135.89,137.54,253.5,52.19
19067,39.85,Toco,6.0,2.92,145.99,140.95,201.86,44.94
19068,28.19,VUC,3.0,0.54,59.47,101.09,99.96,15.21
19069,440.81,Carreta_Bau,28.0,22.99,615.7,628.6,3370.25,1406.73
19070,68.6,VUC,3.0,2.91,125.82,149.86,229.11,39.38
19071,32.89,VUC,3.0,1.41,77.89,79.04,100.37,19.09
19072,81.31,VUC,3.0,2.04,205.55,194.51,256.15,46.9
19073,144.87,Truck,14.0,6.53,443.54,441.88,862.98,229.7
19074,162.47,Toco,6.0,3.73,463.96,391.74,703.33,174.56
19075,516.76,Carreta_Sider,28.0,21.78,777.56,737.44,3968.97,1713.18
19076,57.34,Toco,6.0,4.13,164.66,155.76,286.35,74.37
19077,277.19,Carreta_Bau,28.0,11.69,347.99,427.86,2071.0,872.5
19078,290.76,Carreta_Sider,28.0,8.85,449.97,448.29,2190.57,936.48
19079,61.69,VUC,3.0,1.84,167.82,133.72,189.93,29.97
19080,50.3,Toco,6.0,4.26,165.12,120.72,244.53,68.45
19081,88.5,VUC,3.0,1.91,191.82,172.09,271.64,58.93
19082,42.37,3/4,4.0,1.04,118.62,105.42,158.85,29.79
19083,42.85,3/4,4.0,1.81,121.49,109.03,160.31,49.52
19084,85.26,Truck,14.0,10.96,222.61,267.55,607.94,140.55
19085,59.05,3/4,4.0,1.1,135.48,150.09,209.94,53.39
19086,44.87,Toco,6.0,5.41,120.5,120.31,241.73,48.09
19087,27.86,3/4,4.0,2.19,94.91,58.39,122.89,26.43
19088,499.19,Carreta_Bau,28.0,23.03,671.13,706.32,3763.59,1601.1
19089,26.3,VUC,3.0,1.32,57.41,74.23,92.84,21.04
19090,76.93,3/4,4.0,1.82,166.09,176.8,270.15,71.22
19091,248.78,Carreta_Bau,28.0,27.22,374.78,422.0,2119.82,803.81
19092,29.43,3/4,4.0,2.53,94.06,67.66,132.36,26.1
19093,4.52,VUC,3.0,0.71,27.36,24.52,25.0,2.6
19094,5.77,Truck,14.0,13.5,65.22,53.6,223.72,4.42
19095,93.03,Toco,6.0,2.81,264.06,238.69,416.36,95.9
19096,54.95,Toco,6.0,4.52,168.21,162.68,280.17,58.76
19097,48.5,VUC,3.0,0.78,86.41,93.43,153.86,36.85
